URL,Country name,City,Settlement,Established,Last updated,History,Priorities,Population,Structures,Eviction,Status,Total number of toilets seats,Toilet wrk,Working toilet seats to people,Types of toilets,Water tot,Water wrk,Water pp,Electric,Water Cost,Trash pw,Trash location,Road type,Trans type,Saving tot,Lead,Lead freq,City Relat,City freq,Diseases,Acc Clin,Time Clin,Acc aids,Time aids,Acc hosp,Time hosp,Facilities
https://sdinet.org/settlement/52117/12458087,Liberia,Monrovia,Blamo Town,1958,09-07-2018,"History: Blamo Town was established as a settlement in 1958 by Mr. Togbah Blamo, a farmer and friend to Mr. Logan.  The settlement was name after Mr. Togbah Blamo. He was one of the first inhabitants who was authorized to sell land during the establishment of the settlement. And as the settlement began to populate, people started calling it 'BLAMO TOWN' to easily locate the area. The settlement has five blocks and an organised leadership","Waterdrainage, Sanitationsewage, Housing, Electricity, Other, Waterdrainage, Sanitationsewage, Housing, Electricity, Other","20,279",560,None,"declared, legal, protected",N/A,NA,"1:5,070",N/A,19,N/A,"1:1,352",yes,240,3,Disorganized deposit,dirt paths,"Bus, Taxi, Other",13,Yes,other,average,other,"Malaria, Typhoid, Diarrhrea, Other",yes,Unknown,yes,more than 1 hour,yes,more than 1 hour,"Policestations, Foodshops, Furnitureshops, Mosques, Churches, Communications"
https://sdinet.org/settlement/52117/16056881,Liberia,Monrovia,Gbandi Town Community,1960,17-04-2018,"History: In the early 80s; Mr. Alven Kolleh, a wealthy Gbandi business man was the first person that brought people to settle here. He invested  in a large part of the land.The settlement does not have no public high school , the community have 2304 population.the community is face with flooding during the ran season. This settlement was named, base upon the first ethnic group that settle here in the 80s. ''The GBANDI's SPECKING PEOPLE ''. The Gbandi Town community is locked with in the Garworlohn Township.This settlement is lacking safe, affordable and accessible drinking water. There is a need for the construction of more hand pumps in this settlement because the cost of accessing safe drinking water is high, moreover the scarcity of water makes it difficult for community dwellers, especially women and children have to travel long distances and stand in long ques to fetch water.","Waterdrainage, Sanitationsewage, Electricity, Other, Housing, Waterdrainage, Sanitationsewage, Electricity, Other, Housing","2,304",381,None,"declared, legal, protected",N/A,NA,1:768,Pour flush,10,N/A,1:230,yes,350,2,Disorganized deposit,gravel roads,"Car, Taxi, Motorbike",N/A,Yes,month,good,year,"Malaria, Typhoid, Diarrhrea",yes,Unknown,no,Unknown,no,Unknown,"Foodshops, Furnitureshops, Churches, Communications, Carrepair"
https://sdinet.org/settlement/52117/43092365,Liberia,Monrovia,La Joy Community,1958,19-03-2019,"History: The community was established in the year 1958, The settlement is located in the Township of Caldwell and it has four blocks. The community was first name Famina community but due to the wild spread name of the most famous entertainment center at that time called La Joy which was name after a man and his wife Lassana and Joyce, the people decided to used this name as land mark for their community and others which subsequently lead to the renaming the community during the food distribution in 1990. The settlement has an estimated population of 2443 inhabitants, many of whom are low income dwellers. The settlement  does not have electricity, The community does not have public school, for which most of the children in the community are not in school.","Waterdrainage, Sanitationsewage, Other, Waterdrainage, Sanitationsewage, Other","12,215",372,None,"declared, legal, protected",N/A,NA,1:1,N/A,N/A,N/A,N/A,no,12,N/A,Disorganized deposit,dirt paths,"Bus, Taxi, Motorbike",N/A,N/A,year,good,year,"Malaria, Malaria, Typhoid, Diarrhrea",yes,15 minutes,yes,15 minutes,yes,15 minutes,"Furnitureshops, Mosques, Churches, Carrepair"
https://sdinet.org/settlement/52117/32168855,Liberia,Monrovia,New Georgia Gulf,1985,06-03-2019,"History: This community is located in the New Georgia Township behind the palava hut.The community was firstly called Pon town in 1985, the name was later change after the octopus war in 1993 when the NPFL rebels left the area isolated.  After Pres. Tolbert  visited one of the ill soldiers in the estate and saw the need that residents needed to live in better home it was against this that he decided to build estate houses in New Georgia main estate. Those estate houses that were built couldn't host all of the resident they decide to relocate to the isolated and swampy area now called the New Georgia gulf.","Other, Electricity, Waterdrainage, Sanitationsewage, Other, Other, Electricity, Waterdrainage, Sanitationsewage, Other","2,737",710,None,"declared, legal, protected",N/A,NA,"1:2,737",N/A,17,N/A,1:182,yes,1000,N/A,Common area inside settlement,gravel roads,"Bus, Taxi",N/A,Yes,quaterly,average,quaterly,"Malaria, Typhoid, Diarrhrea",no,Unknown,no,Unknown,no,Unknown,"Generalshops, Foodshops, Mosques"
https://sdinet.org/settlement/52117/33060866,Liberia,Monrovia,Plumker Community,1954,07-12-2018,"History: In the year 1954, the Plumkor settlement was established during the administration of President Williams V.S. Tubman. At First the land was part of warwine Community. The Via ethnic group was the first group of people to settle and established businesses. They called the land Plumkor because there were many mango trees in the area during the time they arrived. The earliest inhabitants called it 'Plumkor' which means 'Town Under Plum Trees', That�s how it was eventually known as Plumkor Community. The land is basically owned by the government of Liberia, but there are also private land owners.
The community is located in the city of Monrovia  and has an estimated population of 4500 inhabitants with 115 temporary structures and 466 permanent structures. Many of its inhabitants are low income dwellers who rely on petty trade. The community has no CBEs to collect and dispose waste from the settlement","Waterdrainage, Other, Waterdrainage, Other","18,000",566,None,"undeclared, illegal, unprotected",N/A,NA,"1:9,000",N/A,5,N/A,"1:3,600",yes,300,N/A,Disorganized deposit,tarred roads,"Bus, Taxi, Motorbike",N/A,N/A,year,good,year,"Malaria, Malaria, Typhoid, Diarrhrea",yes,30 minutes to 1 hour,yes,30 minutes to 1 hour,yes,more than 1 hour,"Banks, Foodshops, Churches"
https://sdinet.org/settlement/52117/30617761,Liberia,Monrovia,Doe Community,1984,08-05-2018,"History: Samuel K. Doe community is situated on the banks of the Stockton creek and runs along the Somalia Drive. The community also borders Clara Town and Freeport community. It experiences regular flooding during the raining season with periodic fire outbreaks as well as occasional storm. These natural or man- made disasters affect many households every year and sometimes, residents are forced to temporarily relocate inside the community. Many of the community inhabitants are low income dwellers and tenants.
 Samuel K. Doe community was officially named in 1984 after a prolong dispute over the land ownership and the proposed name of the community. The proposed name was 'Sapo community' which members of the Grebo ethnic group resisted on grounds that the name would have given ownership to the Sapo tribe. The community was almost divided as a result of the land dispute between the two tribes, but a small group of concern women took the matter to the then president, H.E. Samuel K. Doe for his intervention. The president ended the dispute by naming the community after himself and asked all parties to live in peace and harmony.
The community has a police station and a community health center which has not been officially opened to the general public. The roads are undergoing rehabilitation and reconstruction and the proposed project is aimed at linking the community to Clara town thus creating easy access to the community and reducing flooding. The settlement is divided into three communities: Success community, Hope community and Cow Factory with local leadership in all. The community has a general leadership in place and a tribal/elder council.","Tenuresecurity, Waterdrainage, Sanitationsewage, Housing, Sanitationsewage, Tenuresecurity, Waterdrainage, Sanitationsewage, Housing, Sanitationsewage","13,125",584,None,"undeclared, illegal, unprotected",N/A,NA,1:547,N/A,19,"15,",1:875,yes,480,N/A,Disorganized deposit,gravel roads,"Bus, Taxi, Motorbike",10,Yes,other,bad,never,"Malaria, Typhoid, Diarrhrea, Other",yes,Unknown,yes,more than 1 hour,yes,more than 1 hour,"Policestations, Generalshops, Furnitureshops, Mosques, Churches"
https://sdinet.org/settlement/52117/2272392,Liberia,Monrovia,Westpoint 0404,1970,06-03-2019,History: No history provided,"Waterdrainage, Sanitationsewage, Landtenure, Housing, Electricity, Waterdrainage, Sanitationsewage, Landtenure, Housing, Electricity","10,680",748,medium,"undeclared, illegal, unprotected",N/A,NA,1:1,N/A,20,N/A,N/A,yes,840,N/A,N/A,dirt paths,"Motorbike, Walking",1,Yes,year,average,other,"Malaria, Typhoid, Diarrhea, T.B",N/A,Unknown,no,Unknown,N/A,Unknown,"Policestations, Generalshops, Foodshops, Clothingshops, Churches, Communications"
https://sdinet.org/settlement/52117/33559108,Liberia,33002_paynesvilles,WehTown,1948,22-08-2018,"History: This community now called weh town, was firstly called K Massah community. I t is located in the township of paynsville Red light behind the Gobachop market, it was established in 1987 and is was named after an old man called Mr Weh who was one of its first residents. The land in weh town is own by private individuals it has the total population of 2745 residents with limited access to safe drinking water. This settlement  has a major problem with getting electricity in their community as a result the crime rate is so high and residents live in total fear.","Electricity, Waterdrainage, Sanitationsewage, Other, Other, Electricity, Waterdrainage, Sanitationsewage, Other, Other","16,470",391,None,"declared, legal, protected",N/A,NA,"1:5,490",N/A,N/A,N/A,N/A,no,9000,N/A,Common area inside settlement,dirt paths,"Bus, Taxi, Motorbike",N/A,Yes,other,average,other,N/A,yes,Unknown,no,Unknown,no,Unknown,"Banks, Policestations, Generalshops, Clothingshops, Furnitureshops, Churches, Carrepair"
https://sdinet.org/settlement/52117/33480495,Liberia,Monrovia,Faimah Community,1959,07-12-2018,"History: The community now called fiamah community is located in Monrovia city area between 19&amp;20 streets sinkor, along the jallah town belt. This community was established in 1959 after the vai people settle in the area and because the entire populates were majority of vai ethnic group it was upon that they decided to name the community fiamah. The community has the estimated population of 5,654 inhabitants with limited access to safe drinking water and no access to a general town hall for recreational activities.","Waterdrainage, Other, Sanitationsewage, Electricity, Other, Waterdrainage, Other, Sanitationsewage, Electricity, Other","22,830",1150,None,"declared, legal, protected",N/A,NA,"1:2,854",N/A,26,"22,","1:1,038",yes,500,N/A,Common area inside settlement,dirt paths,"Bus, Taxi",N/A,N/A,month,average,month,"Malaria, Typhoid, Diarrhrea",yes,Unknown,no,Unknown,no,Unknown,"Banks, Informalmarkets, Churches"
https://sdinet.org/settlement/52117/39906903,Liberia,Monrovia,Daykwankon Community,1968,11-01-2019,"History: In 1968, this settlement became a community, before than the settlement was a farm land owned by Mater Bromah Family. It was also managed by a man named Wheagba who was also another person that was part before it became a settlement.Between 1968-1990 the settlement began populated with many occupant having only squatters   right. Mr Bromah also sell many land to the others that were in-need. He had good relationship with the dwellers in the community.","Tenuresecurity, Sanitationsewage, Electricity, Other, Other, Tenuresecurity, Sanitationsewage, Electricity, Other, Other","1,998",264,None,"declared, legal, protected",6,"0,Broken toilets:6",1:1,Pour flush,N/A,N/A,N/A,no,500,N/A,Common area inside settlement,dirt paths,"Bus, Taxi, Motorbike",N/A,Yes,N/A,good,N/A,"Malaria, Diarrhrea, Typhoid, Hiv",yes,10 minutes,yes,15 minutes,yes,15 minutes,"Furnitureshops, Churches"
https://sdinet.org/settlement/52117/43015899,Liberia,Monrovia,Gayedukpaye Community,1992,20-03-2019,History: The settlement was found in the year 1992 by the first man called pa Gayedukpaye he was the first man that build on the land. Initially this place was a Zoe buch people started moving in the community in the the yeae 1992 at the time it was first called Zoque Town meaning devipeople in the walking stick which member of the community was not okay with they decisive to changeit to the Gayedukpaye community. The community has an population of 4000 people in the settlement the community also have 555 number of structure. The settlement have 3 private  school it does not have no public school.,"Waterdrainage, Electricity, Sanitationsewage, Waterdrainage, Electricity, Sanitationsewage","7,605",286,None,"undeclared, illegal, unprotected",N/A,NA,1:1,N/A,12,N/A,1:761,no,N/A,N/A,Common area inside settlement,dirt paths,"Bus, Taxi, Motorbike",2,N/A,year,good,year,"Malaria, Malaria, Typhoid, Diarrhrea",yes,15 minutes,yes,Unknown,yes,30 minutes,"Foodshops, Mosques, Churches"
https://sdinet.org/settlement/52117/16558846,Liberia,Monrovia,Freeport Development Community,1985,08-07-2019,"History: This place was called Terminul Island during Doe regime, Doe give the place called Doe community to the inhabitants in Doe community. Crimes where here than Mr.Kataka was the chairman and this place was place for crimes later on during the regine people started setting here that hoe the bedside to called the pace FreePort Development Community.","Waterdrainage, Sanitationsewage, Electricity, Other, Waterdrainage, Sanitationsewage, Electricity, Other","8,310",554,None,"undeclared, illegal, unprotected",N/A,NA,1:1,Pour flush,20,N/A,1:416,no,2500,5,Common area inside settlement,N/A,"Bus, Taxi, Motorbike",2,Yes,month,good,year,"Malaria, Diarrhrea, Typhoid",yes,Unknown,yes,Unknown,yes,Unknown,N/A
https://sdinet.org/settlement/52117/38646379,Liberia,Monrovia,Flahn Town,1970,24-01-2019,History: This settlement is directly situated around st. Moses funeral home near the Henry W. Dennis school. Mr Flahn was the first to settle on that land he had most of the land under his control because he was the first person that built on some portion of the land. The estimate population is about 4000 inhabitant who occupied this land. There is only one private high school in this community and many of the dwellers are low income earners they can not afford the fees for the school.The settlement does not have no  public high school it is really making it difficult for parent to sent their children to the private school.,"Waterdrainage, Sanitationsewage, Electricity, Other, Other, Waterdrainage, Sanitationsewage, Electricity, Other, Other",N/A,366,None,"undeclared, illegal, unprotected",2,"2,Broken toilets:0",1:0,Pour flush,N/A,N/A,N/A,no,400,N/A,Common area inside settlement,dirt paths,"Bus, Taxi, Motorbike",N/A,Yes,bi_annually,good,bi_annually,"Malaria, Diarrhrea, Typhoid",no,Unknown,yes,30 minutes,yes,30 minutes to 1 hour,"Informalmarkets, Furnitureshops, Churches, Carrepair"
https://sdinet.org/settlement/52117/16423632,Liberia,Monrovia,Jamaica Road Community,1970,08-07-2019,History: N/A,"Waterdrainage, Waterdrainage","32,700",1091,None,"declared, legal, protected",N/A,NA,"1:2,044",N/A,N/A,N/A,N/A,yes,N/A,N/A,Common area inside settlement,gravel roads,"Bus, Taxi, Motorbike",N/A,Yes,month,N/A,year,"Malaria, Typhoid, Diarrhrea",yes,Unknown,no,Unknown,yes,Unknown,N/A
https://sdinet.org/settlement/52117/40247979,Liberia,Monrovia,Bethel Hill Community,2004,19-01-2019,History: In 1901 the township of Bardnesville was established and name after an African American named Connel Bance. The township comprises of 18 sub communities. This community was renamed by the community members in 2004 as ''Bethel Hill Community''. The land on which the settlement is situated is a property owned by the Green family. In the year 1901 the settlement was given to a man named Pompy Greene as immigrant land.,"Waterdrainage, Sanitationsewage, Other, Electricity, Other, Waterdrainage, Sanitationsewage, Other, Electricity, Other","17,500",497,None,"declared, legal, protected",1,"0,Broken toilets:1",1:1,Pour flush,N/A,N/A,N/A,no,500,N/A,Common area inside settlement,gravel roads,"Bus, Taxi, Motorbike",1,Yes,month,good,bi_annually,"Malaria, Diarrhrea, Typhoid, Diarrhrea",yes,30 minutes,no,Unknown,yes,30 minutes to 1 hour,Churches
https://sdinet.org/settlement/52117/32118381,Liberia,33002_paynesvilles,Omega Community,1972,08-05-2018,"History: This settlement got its name from a structure that was constructed within this region. 
Before then, portion of the land and other parts of its sub-communities were called by different names. Given by some local owners or residents by then,other names of this settlement were called Wensun town (named after a local farmer), a popular resident of the settlement. In 1972, a group of Americans started constructing a tower within the settlement. By then, the land was still a closed area, noted as a village/forest. In 1976, the tower was constructed and it was named the Omega Tower. Late in 1997, many that were residing within the settlement decided to name it Omega Tower Community. Officially in 2005, this settlement was recognized by the National Government as Omega Community. It is well organized with a local community leadership. The population is approximately 3 ,000. The physical feature of this region are of three types which are: Flat land, hill and swamp. The major challenges present in Omega community are: Unsafe drinking water, flooding, sanitation infrastructure, bad road network and no electricity.","Waterdrainage, Sanitationsewage, Housing, Other, Other, Waterdrainage, Sanitationsewage, Housing, Other, Other","3,160",627,None,"undeclared, illegal, unprotected",N/A,NA,1:1,N/A,12,N/A,1:316,no,500,N/A,Disorganized deposit,dirt paths,"Bus, Taxi, Motorbike",N/A,Yes,year,good,year,"Malaria, Tb, Typhoid, Diarrhrea",yes,Unknown,yes,30 minutes,yes,30 minutes to 1 hour,"Policestations, Generalshops, Informalmarkets, Mosques, Churches, Carrepair"
https://sdinet.org/settlement/52117/43870729,Liberia,Monrovia,Mensehn Town Community,1935,16-05-2019,History: The settlement was established  1935 nine (9)years after the establishment of the  Firestone rubby company in Liberia. This settlement was known as ma Barclay community but because of the contribution of one of our daugether name Ma Mensehn residents of the settlement decided to rename the community Mensehn Town Community . The settlement has an estimated population of about 2579 inhabitants. Since the establishment of the settlement the issues of public toilet and safe drinking and even water for domestic uses is a major challenge among community dwellers. The settlement has 280 permanent structures and temporary structures are 130.,"Waterdrainage, Sanitationsewage, Other, Other, Waterdrainage, Sanitationsewage, Other, Other","15,474",418,None,"declared, legal, protected",N/A,NA,1:1,N/A,9,N/A,"1:2,579",no,3000,N/A,Disorganized deposit,dirt paths,"Bus, Taxi, Motorbike",N/A,Yes,year,N/A,year,"Malaria, Malaria, Typhoid, Diarrhrea",yes,15 minutes,yes,Unknown,yes,Unknown,"Mosques, Churches"
https://sdinet.org/settlement/52117/32808274,Liberia,Monrovia,Shoe Factory Community,1880,14-07-2018,"History: The community is located in the township of Gardnersville and runs along the Somalia Drive. The community was initially called 'Somalia Community', but the establishment of a shoe factory in the area changed the name.  During the distribution of the Special Emergency Life Food (SELF) rations in 1990, many communities in Greater Monrovia including the  'Somalia Community' were re demarcated. The name Shoes Factory emerged because of the presence of the factory.
The community was officially named 'Shoes Factory community' in 1990 and has five blocks. Many of its inhabitants are low income dwellers. Shoes Factory experiences flooding and has bad roads","Waterdrainage, Sanitationsewage, Housing, Tenuresecurity, Waterdrainage, Sanitationsewage, Housing, Tenuresecurity",180,1095,None,"declared, legal, protected",2,"1,Broken toilets:1",1:180,N/A,N/A,N/A,N/A,no,350,N/A,Disorganized deposit,dirt paths,"Bus, Taxi, Motorbike",N/A,N/A,month,bad,year,"Malaria, Diarrhrea, Typhoid",yes,30 minutes to 1 hour,yes,more than 1 hour,yes,30 minutes,"Generalshops, Foodshops, Clothingshops, Carrepair"
https://sdinet.org/settlement/52117/31243869,Liberia,Monrovia,Famous Island,1984,06-07-2018,"History: Famous Island is located in the township of New Georgia and it was officially established as a settlement in 1984. The entire community sits on a mangrove swamp which is almost surrounded by water. The community has an estimated population of about 2000 inhabitants and covers an area approximately 71 acres of land. The community experiences regular flooding which sometimes restrict the movement of people in and out  of the settlement and there are no public health center and school. Famous Island has a strong leadership that is headed by  Rev David G Robert and assisted by the four block heads.
There was a surveyor who worked with the Ministry of Land, Mines and Energy and his name was Mr Kimbah. He was one of the first inhabitants who moved in the area and began to sell land because he was recognized by many as a land dealer and surveyor. Many of the first inhabitants purchased their land from him while others owned the land by drying it. The new community became well known for its cool breeze and quietness and subsequently named 'Famous Island'.","Electricity, Other, Other, Waterdrainage, Electricity, Other, Other, Waterdrainage","1,845",177,None,"declared, legal, protected",N/A,NA,1:923,N/A,12,"12,",1:154,no,600,N/A,Common area inside settlement,dirt paths,"Bus, Taxi, Motorbike",N/A,Yes,year,average,other,"Malaria, Typhoid, Diarrhrea, Other",yes,30 minutes,no,Unknown,yes,more than 1 hour,Churches
https://sdinet.org/settlement/52117/37187345,Liberia,Monrovia,Chocolate City,1963,30-04-2019,"History: In the early 1963 the Chocolate City Community was established by three families.
The Bestman ,  Geeplay  and  Beyam family.  They all settle with in this community after which many people joined in this settlement.   The Community get the name because the community was very muddy and looks like chocolate. The settlement is governed by leadership.

The settlement has an estimated population of inhabitants. the chocolate building is one of the major land marks which now they called Jetty building materials store in the settlement. 
During the rainy season the settlement experiences regular flooding.The settlement does not have public high school; there is only one Private High School. 

The settlement has no CBEs to collect wastes or dirt. Many residents throw their waste anywhere in the settlement and this action is causing a serious  health hazards and  problem  and other disease,  like Malaria, typhoid and diarrhea, typhoid is one of the  most common disease affecting the community as a result of poor sanitation. Drainage lines in the settlement are clot because some community dwellers put their garbage with in the drainage's, this is the cause of the flooding during the rainy season.

Most of the houses in this  settlement are built with low grid materials and are in deplorable conditions. during the rainy season, the flooding can be take place in the entry community, at which time residence  have to move out of their home. water enter people homes and damages the belongings.  

The settlement experiences water scarcity during the dry season and at which  time, all of the wells and hand pumps get salty and water  go very  low . During this period, woman trek long distances to fetch water and sometimes stand in long queues. Community residents purchase water very expensive and this makes domestic work difficult for women and children.","Waterdrainage, Sanitationsewage, Housing, Other, Other, Waterdrainage, Sanitationsewage, Housing, Other, Other",N/A,NaN,None,"declared, legal, protected",1,"1,Broken toilets:0",1:0,Pour flush,12,N/A,1:0,no,N/A,N/A,Disorganized deposit,dirt paths,"Bus, Taxi, Motorbike",N/A,Yes,bi_annually,good,quaterly,"Diarrhrea, Malaria, Malaria, Typhoid",no,Unknown,no,Unknown,no,Unknown,"Generalshops, Informalmarkets, Foodshops, Furnitureshops, Mosques, Churches, Carrepair"
