URL,Country name,City,Settlement,Established,Last updated,History,Priorities,Population,Structures,Eviction,Status,Total number of toilets seats,Toilet wrk,Working toilet seats to people,Types of toilets,Water tot,Water wrk,Water pp,Electric,Water Cost,Trash pw,Trash location,Road type,Trans type,Saving tot,Lead,Lead freq,City Relat,City freq,Diseases,Acc Clin,Time Clin,Acc aids,Time aids,Acc hosp,Time hosp,Facilities
https://sdinet.org/settlement/1851/1123456,Uganda,Kampala,Kikwite,1880,16-03-2017,History: During the kabalega regime people started buying plots in this place thus tranform10ing a once bushy area into a settlement,"Other, Other, Waterdrainage, Sanitationsewage, Other, Other, Other, Waterdrainage, Sanitationsewage, Other","4,800",1822,None,"undeclared, illegal, unprotected",N/A,NA,"1:1,200",N/A,270,"255,",1:19,yes,48000,1,Common area outside settlement,dirt paths,"Motorbike, Bicycle",N/A,Yes,never,average,never,"Malaria, Cough, Diahorea, HIV/AIDS",no,Unknown,no,Unknown,no,Unknown,N/A
https://sdinet.org/settlement/1851/2527579,Uganda,Entebbe,Kiwafu West,1986,24-03-2017,"History: The area had many trees of a kind. This tree has a fruit locally known as ""Mpafu"" hence the name Kiwafu.","Waterdrainage, Waterdrainage, Sanitationsewage, Other, Other, Waterdrainage, Waterdrainage, Sanitationsewage, Other, Other","4,000",950,low,"undeclared, illegal, unprotected",2,"700,Broken toilets:-698",1:6,Pit latrine,700,"700,",1:6,yes,30000,2,Common area inside settlement,dirt paths,"Taxi, Motorbike, Bicycle",10,Yes,year,average,year,"Malaria, Typhoid, Hiv, Tb",yes,30,yes,30,yes,30,N/A
https://sdinet.org/settlement/1851/2549808,Uganda,Kampala,Nsambya Kevina,1920,27-02-2017,"History: The region had a growing population sited on hills with many plantations ie, trees banana plantation. it also has 6 villages that is Nsdambya kamwanyi, central, baracks, hospital kevina and Nabititi.","Waterdrainage, Sanitationsewage, Waterdrainage, Other, Sanitationsewage, Waterdrainage, Sanitationsewage, Waterdrainage, Other, Sanitationsewage","50,000",5500,high,"undeclared, illegal, unprotected",N/A,NA,1:1,Pit latrine,284,"276,",1:181,yes,30000,2,Individual bins,dirt paths,"Taxi, Motorbike, Bicycle",150,Yes,never,bad,year,"Malaria, Hiv, Typhoid, Other",yes,Unknown,no,Unknown,no,Unknown,"Generalshops, Foodshops, Clothingshops, Temples, Mosques, Churches"
https://sdinet.org/settlement/1851/473768,Uganda,Kampala,Nalukolongo Kitawuluzi,1987,24-03-2017,History: Particular place were slaves were collected and sold and a place were the kabaka used to solve conflicts among his people so they named the place kitawuluzi nalukolongo.,"Waterdrainage, Other, Other, Sanitationsewage, Other, Waterdrainage, Other, Other, Sanitationsewage, Other","42,500",3800,None,"undeclared, illegal, unprotected",3,"475,Broken toilets:-472",1:50,Pit latrine,1500,"1450,",1:29,yes,30000,N/A,Common area outside settlement,dirt paths,"Taxi, Motorbike, Walking",4,Yes,month,bad,never,"Malaria, Malaria, Typhoid, Diarrhrea",yes,Unknown,no,Unknown,yes,15 minutes,"Generalshops, Informalmarkets, Foodshops, Churches"
https://sdinet.org/settlement/1851/1170909,Uganda,Soroti,Camp Swahili,1940,22-03-2017,History: This ward was first inhabited by Nubians and Somali's who were swahili speaking people who considered this area as their camp and the name was retained even after most of them left.,"Other, Other, Electricity, Waterdrainage, Other, Other, Other, Electricity, Waterdrainage, Other","6,008",436,low,"undeclared, illegal, unprotected",2,"120,Broken toilets:-118",1:12,Pit latrine,1,"185,",1:32,yes,25000,1,Common area outside settlement,dirt paths,"Taxi, Motorbike, Bicycle",9,Yes,year,average,year,"Malaria, Diarrohea, Typhoid, AIDS/HIV",yes,Unknown,yes,Unknown,yes,15 minutes,N/A
https://sdinet.org/settlement/1851/1113795,Uganda,Kampala,Bwikya,1910,16-03-2017,History: A habitat for humanity where Kabalega rested and where he was born,"Other, Other, Other, Other, Other, Other, Other, Other, Other, Other","2,250",510,None,"undeclared, illegal, unprotected",N/A,225,1:6,Pit latrine,80,"60,",1:38,yes,36000,1,Common area inside settlement,dirt paths,"Motorbike, Bicycle",N/A,Yes,month,bad,never,"Malaria, Cough, HIV/AIDS, Diahroea",no,Unknown,no,Unknown,no,Unknown,"Playground, Policestations, Informalmarkets, Foodshops, Mosques, Churches, Carrepair"
https://sdinet.org/settlement/1851/1245044,Uganda,Entebbe,Kigungu Central,1879,25-04-2017,"History: When missionaries came, they first settled in this place and that's why locals named it Kigungu Central.","Other, Sanitationsewage, Waterdrainage, Other, Other, Other, Sanitationsewage, Waterdrainage, Other, Other","6,000",760,high,"undeclared, illegal, unprotected",2,"100,Broken toilets:-98",1:31,Pit latrine,50,"50,",1:120,yes,6300,2,Common area inside settlement,dirt paths,"Taxi, Motorbike, Bicycle",8,Yes,year,average,year,"Malaria, Typhoid, Tb, Hiv",yes,Unknown,yes,120,yes,120,"Policestations, Generalshops, Informalmarkets, Foodshops, Furnitureshops, Churches, Carrepair"
https://sdinet.org/settlement/1851/1170623,Uganda,Soroti,Akisim,1958,22-03-2017,"History: Before the place was divided into wards,it was part of the central region with a lot of people who were wrong doers.They used to hide in the big hole and leaders took an initiative of creating this settlement in order to manage the place and the crime rate.","Waterdrainage, Sanitationsewage, Other, Other, Waterdrainage, Waterdrainage, Sanitationsewage, Other, Other, Waterdrainage","14,250",300,high,"undeclared, illegal, unprotected",2,"50,Broken toilets:-48",1:140,Pit latrine,20,"20,",1:713,yes,30000,1,Common area inside settlement,dirt paths,"Motorbike, Bicycle",5,Yes,other,bad,never,"Diarrohea, Malaria, Typhoid, STDS",no,Unknown,no,Unknown,no,Unknown,N/A
https://sdinet.org/settlement/1851/1146866,Uganda,Jinja,Jinja Camp,1980,24-03-2017,History: One Aporo Benjamin was a solider in Jinja and had a permanent home in this area and all his friends in the Army followed him because it was safe and convenient for them whenever they could get pass.this place was also easily accessed by their parents when they came to visit.,"Electricity, Other, Other, Other, Other, Electricity, Other, Other, Other, Other","1,800",440,high,"declared, legal, protected",2,"80,Broken toilets:-78",1:6,Pit latrine,150,"109,",1:17,yes,27000,2,Common area inside settlement,gravel roads,"Taxi, Motorbike, Bicycle",5,Yes,month,bad,never,"Malaria, Other, Hiv, Other",yes,Unknown,yes,Unknown,yes,60,"Playground, Policestations, Generalshops, Informalmarkets, Churches, Carrepair"
https://sdinet.org/settlement/1851/1148336,Uganda,Gulu,Kanyagoga,1930,21-03-2017,History: Being near town many peaple came to look employment  in town school easy access to hospital and north and south sudan war.,"Waterdrainage, Other, Other, Electricity, Housing, Waterdrainage, Other, Other, Electricity, Housing","10,880",1200,None,"not, applicable",N/A,500,1:7,Pit latrine,1500,"1500,",1:7,yes,15000,1,Common area inside settlement,dirt paths,"Motorbike, Bicycle, Walking",50,Yes,never,good,never,"Malaria, Other, Tb, Diarrhrea",yes,Unknown,no,Unknown,no,Unknown,N/A
https://sdinet.org/settlement/1851/1125466,Uganda,Kampala,Kiryatete East,1800,16-03-2017,History: The area was gazetted as an industrial area but authorities hardly acquired the land so people started settling in this area,"Landtenure, Other, Sanitationsewage, Sanitationsewage, Other, Landtenure, Other, Sanitationsewage, Sanitationsewage, Other","5,000",845,None,"undeclared, illegal, unprotected",N/A,255,1:20,Pit latrine,300,"200,",1:25,yes,15000,1,Common area inside settlement,dirt paths,"Motorbike, Bicycle",1,Yes,never,average,other,"Malaria, Cough, HIV, STD",N/A,Unknown,yes,30,no,Unknown,"Generalshops, Informalmarkets, Foodshops, Furnitureshops, Carrepair"
https://sdinet.org/settlement/1851/1154112,Uganda,Lira,Bar-Onger,1960,27-03-2017,"History: Initially Bar-Onger was forested with a lot of monkeys,but later a Teso community came and settled here then later were followed by Lango people thus forming the settlement.","Other, Other, Other, Waterdrainage, Electricity, Other, Other, Other, Waterdrainage, Electricity","1,600",280,low,"declared, legal, protected",N/A,91,1:13,Pit latrine,12,"12,",1:133,no,30000,N/A,Individual bins,dirt paths,"Motorbike, Bicycle, Walking",7,Yes,year,none,never,"Malaria, Hiv, Other, Other",yes,Unknown,yes,20,yes,40,"Generalshops, Furnitureshops"
https://sdinet.org/settlement/1851/1072398,Uganda,Lira,Te-mogo,1960,28-03-2017,"History: Te-mogo came up when the Jaluo people came and started growing cassava in this area and there after the locals also joined the Jaluos in the same activity.in their local language,Temogo-means cassava.","Sanitationsewage, Other, Other, Waterdrainage, Housing, Sanitationsewage, Other, Other, Waterdrainage, Housing","1,000",255,high,"declared, legal, protected",2,"30,Broken toilets:-28",1:21,Pit latrine,2,"4,",1:200,yes,18000,N/A,Common area inside settlement,gravel roads,"Taxi, Motorbike, Bicycle",N/A,Yes,month,none,never,"Malaria, Other, Diarrhrea, Typhoid",yes,Unknown,yes,30,yes,30,N/A
https://sdinet.org/settlement/1851/2569281,Uganda,Kampala,Bwaise III,1960,23-02-2017,"History: One subject to the king had defied orders and was sentenced to death but afterwards, it was reported to the king that the person to be killed was not the one who had defied the orders and the king replied that ""bwaise"" and the name was got from there","Waterdrainage, Sanitationsewage, Waterdrainage, Other, Electricity, Waterdrainage, Sanitationsewage, Waterdrainage, Other, Electricity","35,000",1600,high,"undeclared, illegal, unprotected",N/A,NA,1:814,N/A,150,"150,",1:233,yes,28000,2,Individual bins,dirt paths,"Taxi, Motorbike, Walking",N/A,Yes,month,bad,year,"Malaria, Typhoid, Diarrhrea, Other",yes,Unknown,yes,Unknown,yes,Unknown,N/A
https://sdinet.org/settlement/1851/1126062,Uganda,Gulu,Iriage Settlement,1910,21-03-2017,"History: Iriaga was established in 1945 after world war 2 ,the first occupants were Nubians followed by Polaro clan who later            were joined by people from Kitgum who currently dominants the population","Other, Waterdrainage, Other, Other, Electricity, Other, Waterdrainage, Other, Other, Electricity","7,000",1620,low,"declared, legal, protected",N/A,800,1:5,Flush,250,"200,",1:35,yes,30000,N/A,Individual bins,dirt paths,"Taxi, Motorbike, Walking",30,Yes,month,average,month,"Malaria, Other, Typhoid, Other",yes,Unknown,yes,Unknown,yes,Unknown,"Playground, Informalmarkets, Furnitureshops, Churches"
https://sdinet.org/settlement/1851/1155450,Uganda,Gulu,Ogwal-owor,1920,22-03-2017,History: The settlement came to be are slum as a result of displacement of people from rural areas to urban as a result of the Kony wars that displaced most people in this area.,"Waterdrainage, Electricity, Other, Waterdrainage, Electricity, Other","6,000",1178,None,"not, applicable",N/A,19,1:286,Pit latrine,150,"150,",1:40,yes,35000,1,Common area inside settlement,gravel roads,"Taxi, Bicycle, Walking",N/A,Yes,month,average,N/A,"Malaria, Diarrhrea, Hiv, Typhoid",yes,Unknown,no,Unknown,yes,30,N/A
https://sdinet.org/settlement/1851/1238222,Uganda,Entebbe,Mayanzi,1807,23-03-2017,History: Residents in this area used to pick and gather grasshoppers in large quantities during specific seasons  and the area was thus named mayanzi after these insects.,"Sanitationsewage, Other, Electricity, Waterdrainage, Other, Sanitationsewage, Other, Electricity, Waterdrainage, Other","6,000",680,high,"undeclared, illegal, unprotected",2,"40,Broken toilets:-38",1:60,Pit latrine,50,"40,",1:150,yes,45000,N/A,Individual bins,dirt paths,Motorbike,40,Yes,other,average,year,"Malaria, Hiv, Typhoid, Diarrhrea",yes,Unknown,yes,Unknown,yes,30 minutes,N/A
https://sdinet.org/settlement/1851/1213884,Uganda,Entebbe,Kyondo,1910,23-03-2017,History: It was initially called lunyo when people were moving to this place they used to say we are going to bangas place the old man to whom the place was named after,"Sanitationsewage, Waterdrainage, Other, Waterdrainage, Other, Sanitationsewage, Waterdrainage, Other, Waterdrainage, Other","3,200",1048,None,"undeclared, illegal, unprotected",2,"240,Broken toilets:-238",1:10,Pour flush,5,"5,",1:640,yes,25000,1,Individual bins,dirt paths,"Taxi, Motorbike",44,Yes,month,average,month,"Malaria, Typhoid, Diarrhrea, Hiv",yes,Unknown,yes,30,yes,30,N/A
https://sdinet.org/settlement/1851/2550420,Uganda,Kampala,Kataba - Biyinja,1986,17-03-2017,History: Initially this area was a stone quarry with a vast cover of a wetland which caused flooding more often thus the name kataba and later on women in the area used to sell Kabalagala(small pan cakes) as a means of livelihood thus the name Kabalagala,"Other, Other, Waterdrainage, Other, Sanitationsewage, Other, Other, Waterdrainage, Other, Sanitationsewage","35,000",5300,None,"undeclared, illegal, unprotected",2,"40,Broken toilets:-38",1:833,Flush,2,"170,",1:203,yes,30000,1,Common area outside settlement,dirt paths,"Taxi, Motorbike, Walking",3,Yes,month,average,month,"Malaria, Hiv/Aids, Tuberclosis, Cholera",yes,Unknown,no,Unknown,yes,Unknown,"Banks, Policestations, Generalshops, Foodshops, Clothingshops, Furnitureshops, Churches, Carrepair"
https://sdinet.org/settlement/1851/2527417,Uganda,Kampala,Ndeeba,1900,24-03-2017,History: People collected grass and took it to mengo and when they got their and could be given food and after eating they could start working looking for water so they could go to Ndeeba because of the kabakas lake.,"Other, Waterdrainage, Other, Tenuresecurity, Sanitationsewage, Other, Waterdrainage, Other, Tenuresecurity, Sanitationsewage","40,000",7550,low,"undeclared, illegal, unprotected",2,"550,Broken toilets:-548",1:39,Pit latrine,254,"450,",1:72,yes,30000,1,Individual bins,dirt paths,"Taxi, Motorbike, Bicycle",20,Yes,year,bad,year,"Malaria, STDS, Typhied, AIDS",yes,Unknown,yes,Unknown,yes,15 minutes,N/A
https://sdinet.org/settlement/1851/2568802,Uganda,Kampala,Makerere III,1970,23-02-2017,History: There used to live a man called Sarongo and was so social. He was the first to start up a laundry bussiness (dobbi),"Waterdrainage, Sanitationsewage, Waterdrainage, Other, Other, Waterdrainage, Sanitationsewage, Waterdrainage, Other, Other","3,000",200,None,"undeclared, illegal, unprotected",N/A,2,1:214,Pit latrine,12,"50,",1:58,yes,20000,3,Individual bins,dirt paths,"Taxi, Motorbike, Walking",10,Yes,year,average,never,"Malaria, Tb, Diarrhrea, Other",yes,Unknown,yes,Unknown,yes,Unknown,N/A
https://sdinet.org/settlement/1851/1198284,Uganda,Moroto,Boma south division,1912,17-03-2017,History: It started as a hunting ground for wid animals as well as a grazing land for domestic,"Electricity, Waterdrainage, Sanitationsewage, Tenuresecurity, Other, Electricity, Waterdrainage, Sanitationsewage, Tenuresecurity, Other","30,000",970,None,"undeclared, illegal, unprotected",2,"100,Broken toilets:-98",1:224,Flush,200,"200,",1:150,yes,10000,1,Common area inside settlement,dirt paths,"Motorbike, Walking",9,Yes,month,good,month,"Malaria, Hiv, Typhoid, Tb",no,Unknown,yes,Unknown,no,Unknown,"Playground, Firestations, Policestations, Generalshops"
https://sdinet.org/settlement/1851/472038,Uganda,Kampala,Bukesa Kakajjo,1986,22-02-2017,History: It was a slum and still a slum that had many robbers distributed in the area.,"Waterdrainage, Sanitationsewage, Other, Other, Other, Waterdrainage, Sanitationsewage, Other, Other, Other","5,400",250,None,"undeclared, illegal, unprotected",N/A,2,1:900,Flush,80,"80,",1:68,yes,N/A,N/A,Individual bins,dirt paths,"Taxi, Motorbike, Walking",4,Yes,other,none,never,"Malaria, Diarrhrea, Typhoid, Hiv",yes,Unknown,yes,60,yes,60,"Policestations, Generalshops, Foodshops, Clothingshops, Furnitureshops, Mosques, Churches, Carrepair"
https://sdinet.org/settlement/1851/1163524,Uganda,Soroti,Kichinjaje,1950,22-03-2017,"History: There was a Muslim man who used to slaughter animals for his only butchery in madera and whenever someone visited this area, he/she.  would say they are going to Muchinjaji and the name was retained even after he left the area.","Sanitationsewage, Waterdrainage, Other, Other, Waterdrainage, Sanitationsewage, Waterdrainage, Other, Other, Waterdrainage","31,500",2030,high,"undeclared, illegal, unprotected",2,"15,Broken toilets:-13",1:328,Pit latrine,10,"10,","1:3,150",yes,30000,1,Common area inside settlement,tarred roads,"Motorbike, Bicycle",N/A,Yes,month,average,year,"Malaria, Diarrohea, HIV/AIDS, T.B",yes,Unknown,no,Unknown,no,Unknown,N/A
https://sdinet.org/settlement/1851/1148470,Uganda,Lira,Ireda-West,2004,24-03-2017,History: It was vast land in 1960's the driver of the then RDC brought trees from Masindi and planted them.later there was establishment of structures in form of IDP camps.The other side of the settlement was occupied by  Banyankole and later  divorced women came in  and started selling alcohol thus increasing the population in the area.,"Other, Electricity, Waterdrainage, Other, Other, Other, Electricity, Waterdrainage, Other, Other","18,000",3850,none,"declared, legal, protected",N/A,NA,1:14,N/A,510,"510,",1:35,yes,30000,1,Common area inside settlement,dirt paths,"Motorbike, Bicycle, Walking",10,Yes,month,average,month,"Malaria, Other, Other, Diarrhrea",yes,20,yes,Unknown,yes,20,N/A
https://sdinet.org/settlement/1851/461320,Uganda,Kampala,Banda,1880,23-02-2017,History: There were many banda trees in the area so they ended up naming the area banda,"Other, Sanitationsewage, Waterdrainage, Other, Other, Other, Sanitationsewage, Waterdrainage, Other, Other","50,000",2000,high,"undeclared, illegal, unprotected",2,"40,Broken toilets:-38","1:1,087",Flush,13,"800,",1:62,yes,30000,2,Individual bins,dirt paths,"Taxi, Motorbike, Walking",100,Yes,other,good,other,"Malaria, Hiv, Other, Other",yes,Unknown,yes,Unknown,yes,more than 1 hour,N/A
https://sdinet.org/settlement/1851/1245591,Uganda,Entebbe,Katabi-Namatte,1925,24-03-2017,"History: Since Entebbe was an administrative area,they constructed houses to offer accommodation in this area to Ministries workers.","Sanitationsewage, Waterdrainage, Other, Sanitationsewage, Other, Sanitationsewage, Waterdrainage, Other, Sanitationsewage, Other","1,500",300,low,"undeclared, illegal, unprotected",2,"50,Broken toilets:-48",1:16,Pit latrine,100,"50,",1:30,yes,25000,1,Common area inside settlement,dirt paths,"Taxi, Motorbike, Bicycle",12,Yes,year,average,year,"Malaria, Typhoid, Tb, Hiv",yes,Unknown,yes,30,yes,30,N/A
https://sdinet.org/settlement/1851/2560705,Uganda,Kampala,Busega,1980,24-03-2017,"History: During the reign of Mwanga, they kept birds called nsege and when these birds felt hungry, the king could order the killing of some people such that his birds could get something to eat","Other, Waterdrainage, Waterdrainage, Sanitationsewage, Other, Other, Waterdrainage, Waterdrainage, Sanitationsewage, Other","36,000",10000,high,"undeclared, illegal, unprotected",2,"2,Broken toilets:0","1:9,000",Pit latrine,20,"20,","1:1,800",yes,30000,N/A,Individual bins,dirt paths,"Taxi, Motorbike, Walking",30,Yes,month,good,month,"Malaria, Diarrhea, TB, Cough",yes,Unknown,no,Unknown,no,Unknown,N/A
https://sdinet.org/settlement/1851/2542568,Uganda,Kampala,Mambo bado-kiseyi luzira,1990,23-02-2017,"History: Luzira came from a luganda  word "" Okuziira"" and okuziira means being prohibited, women were prohibited from fetching water near the rock called luzira when they are in thier menstration periods that it was traditionally not allowed thus calling the settlement luzira.","Sanitationsewage, Waterdrainage, Other, Sanitationsewage, Electricity, Sanitationsewage, Waterdrainage, Other, Sanitationsewage, Electricity","50,000",1615,high,resettled,2,"30,Broken toilets:-28",1:943,Pit latrine,20,"50,",1:833,yes,50000,2,Common area inside settlement,dirt paths,"Taxi, Motorbike, Walking",9,Yes,never,average,other,"Malaria, Other, Hiv, Diarrhrea",yes,10 minutes,no,Unknown,no,Unknown,N/A
https://sdinet.org/settlement/1851/1239077,Uganda,Entebbe,Nsamizi,1890,24-04-2017,History: There used to be so many witch doctors in this area commonly known as Basamizi in Luganda thus the name Nsamizi.,"Sanitationsewage, Housing, Other, Other, Other, Sanitationsewage, Housing, Other, Other, Other","2,400",200,None,"undeclared, illegal, unprotected",2,"300,Broken toilets:-298",1:4,Pit latrine,400,"360,",1:7,yes,51000,2,Common area inside settlement,tarred roads,"Taxi, Motorbike, Bicycle",13,Yes,year,average,year,"Malaria, Typhoid, Tb, Diarrhrea",yes,15,yes,30,yes,30,N/A
https://sdinet.org/settlement/1851/1155257,Uganda,Lira,Blue-Corner,1958,27-03-2017,"History: There was an accident caused by a blue truck and a man died,then Congolese came from their home country due to the insurgency and settled here thus forming a settlement.","Waterdrainage, Sanitationsewage, Tenuresecurity, Electricity, Other, Waterdrainage, Sanitationsewage, Tenuresecurity, Electricity, Other","1,120",240,None,resettled,N/A,NA,1:43,N/A,6,"102,",1:10,yes,45000,1,Common area inside settlement,gravel roads,"Taxi, Motorbike, Bicycle",3,Yes,year,good,year,"Malaria, Hiv, Other, Tb",yes,165,no,Unknown,yes,210,Churches
https://sdinet.org/settlement/1851/920897,Uganda,Jinja,Babu-Patel,1940,21-03-2017,History: Walukuba as a settlement members don�t know how it got the name however the two slum villages idntified that is babu patel and works.babu was an indianwho owned a lot of land which was later taken over by the government,"Sanitationsewage, Housing, Waterdrainage, Other, Electricity, Sanitationsewage, Housing, Waterdrainage, Other, Electricity","2,390",206,None,"undeclared, illegal, unprotected",1,"7,Broken toilets:-6",1:159,Pit latrine,2,"9,",1:217,yes,24000,1,Individual bins,dirt paths,"Taxi, Motorbike, Bicycle",4,Yes,other,good,other,"Malaria, Tb, Hiv, Diarrhrea",yes,15,yes,15,no,Unknown,N/A
