URL,Country name,City,Settlement,Established,Last updated,History,Priorities,Population,Structures,Eviction,Status,Total number of toilets seats,Toilet wrk,Working toilet seats to people,Types of toilets,Water tot,Water wrk,Water pp,Electric,Water Cost,Trash pw,Trash location,Road type,Trans type,Saving tot,Lead,Lead freq,City Relat,City freq,Diseases,Acc Clin,Time Clin,Acc aids,Time aids,Acc hosp,Time hosp,Facilities
https://sdinet.org/settlement/1810/1126757,South Africa,Cape Town,PLAKERS CAMP,1993,28-08-2018,"History: THE PEOPLE OF THIS CAMP ARE QUIET BUT TO LIVE HERE IS DANGEROUS DUE TO THE PEOPLE THAT ARE DRIVING NEXT TO THIS SETTLEMENT,WHEN THEY BUY A PROSTITUTE AND SOMETIMES SOME PEOPLE DON'T WANT TO PAY THEN THE FIGHT STARTS AND SOME THEY JUST COME AND ROB PEOPLE HERE",N/A,57,19,None,"undeclared, illegal, unprotected",N/A,NA,1:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,Unknown,N/A,Unknown,N/A
https://sdinet.org/settlement/1810/169489,South Africa,Meyerton,SKANSDAM,1960,28-05-2019,History: SKANSDAM WAS A SMALL SETTLEMENT THE WAS A FACTORY INSIDE WHICH PEOPLE OF THE SETTLEMENT WORKED THERE. THE NAME OF THE FACTORY WAS CALLED FOUNDRY MIX MINERAL. THE WERE THE REALLY NAME OF THE SETTLEMENT STARTED TO CALLED FOUNDRY MIX MINERAL,"Landtenure, Housing, Sanitationsewage, Electricity, Landtenure, Housing, Sanitationsewage, Electricity",200,21,None,"undeclared, illegal, unprotected",N/A,NA,1:1,Pit latrine,N/A,N/A,N/A,no,N/A,N/A,N/A,dirt paths,"Train, Taxi, Walking",N/A,Yes,month,good,other,"FLUE, RUNNING STOMACH, TB, HIGH BLOOD",no,Unknown,no,Unknown,no,Unknown,"Playground, Generalshops"
https://sdinet.org/settlement/1810/1090859,South Africa,Cape Town,SCANDAL CAMP,1985,21-08-2018,History: SINCE PEOPLE WERE NOT ALLOW TO STAY WITH THEIR FAMILY AT ROOI DARKIES SO PEOPLE WERE WORKED THERE DECIDED TO BUILD SHACKS HERE IN SCANDALS CAMP FOR THEIRFAMILY,"Housing, Waterdrainage, Electricity, Sanitationsewage, Housing, Waterdrainage, Electricity, Sanitationsewage","1,620",288,low,"undeclared, illegal, unprotected",N/A,NA,1:30,N/A,N/A,N/A,N/A,no,N/A,1,Common area outside settlement,gravel roads,Taxi,N/A,Yes,year,bad,year,"HIV, TB",yes,30 minutes,no,Unknown,yes,more than 1 hour,"Playground, Generalshops, Churches"
https://sdinet.org/settlement/1810/456209,South Africa,Cape Town,YAB,1988,21-08-2018,"History: The settlement was established in 1990. This land was marked as a playing ground for children around Y section. But people started building their shacks one by one, ever since then people of Y section came in numbers to live with us","Electricity, Other, Electricity, Other","6,768",387,None,"declared, legal, protected",N/A,NA,1:1,N/A,N/A,N/A,N/A,yes,N/A,1,Common area outside settlement,dirt paths,"Bus, Train, Taxi",N/A,Yes,week,bad,N/A,N/A,yes,30 minutes to 1 hour,yes,30 minutes to 1 hour,yes,30 minutes to 1 hour,"Informalmarkets, Foodshops"
https://sdinet.org/settlement/1810/455692,South Africa,Cape Town,BHEKELA,2006,21-08-2018,History: BECAUSE THERE WAS NOTHING IN THAT SPACE SO PEOPLE MADE THEIR SHACKS,"Housing, Landtenure, Waterdrainage, Electricity, Sanitationsewage, Housing, Landtenure, Waterdrainage, Electricity, Sanitationsewage",0,50,high,"undeclared, illegal, unprotected",N/A,NA,1:1,N/A,N/A,N/A,N/A,no,N/A,1,Common area outside settlement,dirt paths,"Taxi, Bicycle, Walking",N/A,Yes,other,none,never,"ASTHMA, HIV, DIABETES, HIGH BLOOD PRESSURE",yes,more than 1 hour,yes,more than 1 hour,yes,more than 1 hour,"Churches, Carrepair"
https://sdinet.org/settlement/1810/2965100,South Africa,Cape Town,LOTUS,2003,28-08-2018,History: PEOPLE WERE STAYING AT KHIKHI OR WATER FRONT AND MOVED TO LOTUS PARK BECAUSE THE MUNICIPALITY WAS RENOVATING THE CANAL,"Housing, Landtenure, Electricity, Waterdrainage, Other, Housing, Landtenure, Electricity, Waterdrainage, Other","10,500",1599,None,"undeclared, illegal, unprotected",N/A,NA,1:202,N/A,139,N/A,1:118,yes,N/A,1,Common area inside settlement,dirt paths,"Bus, Train, Taxi",4,Yes,week,none,never,"TB, PNEUMONIA, HIGH BLOOD, RUSH/SORES",yes,more than 1 hour,yes,more than 1 hour,yes,more than 1 hour,"Playground, Generalshops, Foodshops, Churches"
https://sdinet.org/settlement/1810/1114917,South Africa,Meyerton,SDAKWA,1952,30-08-2018,"History: THEY WERE WORKING AND SOME ARE STILL WORKING.
THE COMMUNITY MEMBERS INITIALLY SETTLED AS FARM WORKERS THAT FEEL AND CLEANED HORSES. 
WHILE SOME LOST THEIR JOBS,OTHERS CONTINUED WORKING THERE. DESPITE LOSS OF JOBS, MEMBERS CONTINUED TO RESIDE THERE, FURTHER ESTABLISHING THE SETTLEMENT","Housing, Landtenure, Electricity, Waterdrainage, Sanitationsewage, Housing, Landtenure, Electricity, Waterdrainage, Sanitationsewage",340,85,None,"declared, legal, protected",N/A,NA,1:1,Pit latrine,N/A,N/A,N/A,yes,N/A,N/A,Common area inside settlement,dirt paths,"Taxi, Bicycle, Walking",1,Yes,year,good,month,"TB, HIV, DIBATES, HIGH BLOOD",no,Unknown,no,Unknown,no,Unknown,N/A
https://sdinet.org/settlement/1810/82180,South Africa,Cape Town,LINDELANI PARK,1992,21-08-2018,History: The settlement was our first impression because we had no place to go. so we decided to build our shacks here ever since then we had eviction threats now and then until those people gave up,"Housing, Sanitationsewage, Other, Housing, Sanitationsewage, Other","1,760",445,None,"declared, legal, protected",N/A,NA,1:147,N/A,14,N/A,N/A,yes,350,1,Common area outside settlement,dirt paths,"Bus, Train, Taxi",N/A,Yes,week,bad,N/A,"Tb, Aids, Cancer",yes,10 minutes,yes,5 minutes,yes,5 minutes,"Generalshops, Foodshops, Clothingshops, Furnitureshops, Carrepair"
https://sdinet.org/settlement/1810/1275104,South Africa,Port Elizabeth,Bridge Informal Settlement,1989,04-09-2018,History: IN THIS INFORMAL SETTLEMENT WE NEVER EXPERIENCED EVICTIONS AND FLOODS WHERE PEOPLE WILL NEED TO BE TAKEN TO THE HALL,"Landtenure, Housing, Electricity, Sanitationsewage, Waterdrainage, Landtenure, Housing, Electricity, Sanitationsewage, Waterdrainage",0,21,None,"undeclared, illegal, unprotected",N/A,NA,1:1,N/A,1,N/A,1:0,no,N/A,N/A,Common area outside settlement,dirt paths,"Bus, Taxi",N/A,Yes,other,average,never,"HIV, DIABETES, TB",yes,10 minutes,no,Unknown,yes,more than 1 hour,"Generalshops, Foodshops"
https://sdinet.org/settlement/1810/2317756,South Africa,Cape Town,SIYAHLALA,1999,28-08-2018,"History: WE INVADED THE LAND IN 1999, THE LAND AS USED FOR INDUSTRY. THE COMMUNITY LEADERS GAVE SITES TO THE COMMUNITIES. THERE WERE NEGOTIATIONS BETWEEN MUNICIPAL AND COMMUNITY. E FOUND OUT THE LAND OWNER AS MR ERUS STAYED IN GERMANY. THE LAND AS BOUGHT BY NATIONAL","Landtenure, Housing, Sanitationsewage, Waterdrainage, Electricity, Landtenure, Housing, Sanitationsewage, Waterdrainage, Electricity",0,45,low,"undeclared, illegal, unprotected",N/A,NA,1:0,N/A,2,N/A,1:0,yes,N/A,3,Common area outside settlement,dirt paths,"Bus, Train, Taxi",3,Yes,month,average,month,"TB, CANCER, STROKE, CHRONIC DISEASE",yes,30 minutes to 1 hour,yes,more than 1 hour,yes,more than 1 hour,Foodshops
https://sdinet.org/settlement/1810/1250372,South Africa,Port Elizabeth,Kwanoxolo Endlovini 1,1997,04-09-2018,"History: BEFORE THE WERE FEW SHACKS,BUT LATER PEOPLE STARTED BUILDING MORE SHARKS.","Waterdrainage, Sanitationsewage, Electricity, Housing, Landtenure, Waterdrainage, Sanitationsewage, Electricity, Housing, Landtenure",84,102,None,"undeclared, illegal, unprotected",N/A,NA,1:1,N/A,8,N/A,1:17,no,N/A,N/A,Common area inside settlement,dirt paths,"Bus, Taxi",N/A,N/A,other,bad,other,"TB, EPILEPSY, FLUE, AIDS",yes,more than 1 hour,yes,more than 1 hour,yes,more than 1 hour,"Generalshops, Foodshops, Clothingshops, Furnitureshops, Communications, Carrepair"
https://sdinet.org/settlement/1810/5253354,South Africa,Cape Town,SIKHONANATHI/ NY 10,1999,14-12-2017,History: WE MOVED FROM THE BACKYARDERS OF NY10 AND NY155,"Waterdrainage, Landtenure, Sanitationsewage, Electricity, Housing, Waterdrainage, Landtenure, Sanitationsewage, Electricity, Housing","3,600",220,high,"declared, legal, protected",N/A,NA,"1:1,200",N/A,1,N/A,"1:3,600",no,N/A,7,Common area outside settlement,dirt paths,"Bus, Train, Taxi",1,Yes,month,bad,year,"HBP, DIABETES, TB, RHOMATISM",yes,more than 1 hour,yes,more than 1 hour,yes,more than 1 hour,Generalshops
https://sdinet.org/settlement/1810/1274592,South Africa,Port Elizabeth,Chris Hani,1993,04-09-2018,"History: THIS WAS A GARBAGE DUMP AND WE WERE LOOKING FOR THIS PLOT TO BUILD OUR SHACKS , THEN THE MUNICIPALITY ACCEPT IT. IN TWO DAYS COMRADE CHRIS HANI DIED WE  STARTED TO BUILD AND WE WERE SINGING THE RIOTS SONGS WHILE BUILDING AND WE DECIDED TO CALL IT CHRIS HANI",N/A,"25,000",2521,None,"declared, legal, protected",N/A,NA,1:1,Chemical,N/A,N/A,N/A,no,N/A,N/A,N/A,dirt paths,"Bus, Car, Taxi",3,Yes,never,none,other,"TB, BLOOD PRESSURE, HIV/AIDS, ASTHMA",yes,30 minutes,yes,30 minutes,yes,more than 1 hour,Temples
https://sdinet.org/settlement/1810/2965233,South Africa,Cape Town,BLOCK 8 PHILLIPI,1991,28-08-2018,History: WE AS THE COMMUNITY STAYED HERE FROM 1991 WE WERE FROM DIFFERENT PLACES AND THERE WERE BLOCKS HERE THEN IT WAS CALLED BLOCK 8,"Sanitationsewage, Waterdrainage, Electricity, Sanitationsewage, Electricity, Sanitationsewage, Waterdrainage, Electricity, Sanitationsewage, Electricity",0,406,None,"undeclared, illegal, unprotected",N/A,NA,1:1,N/A,7,N/A,1:0,yes,N/A,2,Common area inside settlement,dirt paths,"Train, Taxi, Walking",1,Yes,month,good,month,"TB, DIABETES, MANENGITIS, HIV/AIDS",yes,more than 1 hour,yes,more than 1 hour,yes,more than 1 hour,N/A
https://sdinet.org/settlement/1810/1113763,South Africa,Cape Town,AT TRACK,1992,21-08-2018,History: PEOPLE WERE COMING FROM DIFFERENT PLACES COMING TO THIS SETTLEMENT THAT WAS IN 1992,"Electricity, Waterdrainage, Sanitationsewage, Landtenure, Electricity, Waterdrainage, Sanitationsewage, Landtenure",0,0,None,"undeclared, illegal, unprotected",1,NA,1:1,Chemical,10,N/A,1:0,no,N/A,1,Common area outside settlement,dirt paths,"Bus, Train, Taxi",N/A,Yes,month,good,month,"TB, HIV/AIDS, ASTHMA, DIABETES",yes,30 minutes to 1 hour,yes,30 minutes to 1 hour,yes,more than 1 hour,N/A
https://sdinet.org/settlement/1810/5241906,South Africa,Cape Town,BARCELONA,1995,17-01-2018,"History: THEY WERE PROMISED TO GET HOUSES, REMOVE THEM TO MFULENI IN BADELI","Waterdrainage, Waterdrainage, Sanitationsewage, Electricity, Housing, Waterdrainage, Waterdrainage, Sanitationsewage, Electricity, Housing","2,400",832,medium,"undeclared, illegal, unprotected",N/A,NA,1:15,N/A,15,N/A,1:185,yes,N/A,N/A,Common area inside settlement,dirt paths,"Bus, Train, Taxi",2,Yes,week,good,month,"DIABETES, TB, HIV/AIDS, ATHRITIS",yes,30 minutes,yes,30 minutes,yes,Unknown,"Generalshops, Foodshops, Clothingshops, Communications, Carrepair"
